row_type,yr,service_category,subcategory,type_of_service,service_group,dual_status,age_band,sex,allowed,pc_allowed,ab_mm,pd_mm
spend,2020,Retail Pharmacy,Prescription drugs (Part D),n/a,,Dual,65-74,Female,369903.2,,,
spend,2020,Professional,Urgent care,E&M,,Dual,<65,Female,8127.98,,,
spend,2020,Outpatient Hospital,Hospital outpatient,n/a,,Dual,<65,Male,4787597.32,,,
spend,2020,Professional,Inpatient/outpatient hospital setting,Imaging,,Non-dual,75-84,Female,600.5,,,
spend,2020,Professional,Nursing facility / hospice setting,Exceptions/unclassified,,Non-dual,<65,Female,0.0,,,
spend,2020,Inpatient Hospital,Acute care hospital,n/a,,Dual,85+,Female,389757.67,,,
spend,2020,Professional,Inpatient/outpatient hospital setting,Exceptions/unclassified,,Non-dual,65-74,Female,1463.95,,,
spend,2020,Professional,Urgent care,Unclassified,,Non-dual,<65,Female,249168.82,,,
spend,2020,Professional,Urgent care,Unclassified,,Non-dual,65-74,Male,358285.52,,,
spend,2020,Professional,Office (incl. telehealth),E&M,,Dual,65-74,Female,16335.35,,,
spend,2020,Professional,Nursing facility / hospice setting,Exceptions/unclassified,,Dual,85+,Female,0.0,,,
spend,2020,Professional,Services at home,Unclassified,,Non-dual,85+,Female,3230.35,,,
spend,2020,Retail Pharmacy,Prescription drugs (Part D),n/a,,Dual,75-84,Male,405930.64,,,
spend,2020,Long-Term Care,Skilled nursing facility,n/a,,Non-dual,<65,Male,398304.65,,,
spend,2020,Long-Term Care,Skilled nursing facility,n/a,,Non-dual,<65,Female,144756.73,,,
spend,2020,Professional,Urgent care,Exceptions/unclassified,,Dual,<65,Male,0.0,,,
spend,2020,Professional,Home health,n/a,,Dual,85+,Female,7535.69,,,
spend,2020,Professional,Nursing facility / hospice setting,Exceptions/unclassified,,Non-dual,65-74,Male,0.0,,,
spend,2020,Outpatient Hospital,Hospital outpatient,n/a,,Dual,<65,Female,11231436.51,,,
spend,2020,Inpatient Hospital,Acute care hospital,n/a,,Non-dual,65-74,Female,3230031.2,,,
spend,2020,Professional,Urgent care,Exceptions/unclassified,,Non-dual,<65,Female,2969.27,,,
spend,2020,Professional,Urgent care,Unclassified,,Non-dual,65-74,Female,335033.18,,,
spend,2020,Professional,Urgent care,E&M,,Non-dual,<65,Female,17781.07,,,
spend,2020,Professional,Home health,n/a,,Dual,65-74,Male,55073.19,,,
spend,2020,Professional,Home health,n/a,,Dual,65-74,Female,15156.23,,,
spend,2020,Professional,Home health,n/a,,Dual,85+,Male,17412.6,,,
spend,2020,Inpatient Hospital,Acute care hospital,n/a,,Non-dual,<65,Female,3649928.8,,,
spend,2020,Inpatient Hospital,Acute care hospital,n/a,,Dual,<65,Male,818118.79,,,
spend,2020,Professional,Office (incl. telehealth),Unclassified,,Non-dual,<65,Male,2624419.66,,,
spend,2020,Professional,Urgent care,Exceptions/unclassified,,Non-dual,75-84,Female,5041.61,,,
spend,2020,Retail Pharmacy,Prescription drugs (Part D),n/a,,Non-dual,65-74,Female,925917.38,,,
spend,2020,Professional,Urgent care,Unclassified,,Dual,65-74,Female,83471.01,,,
spend,2020,Professional,Inpatient/outpatient hospital setting,E&M,,Non-dual,<65,Male,1122.85,,,
spend,2020,Professional,Services at home,Unclassified,,Non-dual,85+,Male,776.98,,,
spend,2020,Professional,Urgent care,Unclassified,,Dual,75-84,Male,182548.26,,,
spend,2020,Retail Pharmacy,Prescription drugs (Part D),n/a,,Non-dual,<65,Female,1331354.76,,,
spend,2020,Professional,Office (incl. telehealth),Unclassified,,Dual,85+,Male,158206.09,,,
spend,2020,Long-Term Care,Hospice,n/a,,Non-dual,75-84,Female,249332.2,,,
spend,2020,Inpatient Hospital,Acute care hospital,n/a,,Dual,<65,Female,868476.72,,,
spend,2020,Long-Term Care,Hospice,n/a,,Dual,65-74,Female,162038.28,,,
spend,2020,Retail Pharmacy,Prescription drugs (Part D),n/a,,Non-dual,<65,Male,1686374.95,,,
spend,2020,Professional,Nursing facility / hospice setting,Exceptions/unclassified,,Non-dual,85+,Male,0.0,,,
spend,2020,Inpatient Hospital,Acute care hospital,n/a,,Dual,75-84,Male,1562274.52,,,
spend,2020,Professional,Urgent care,Exceptions/unclassified,,Non-dual,65-74,Male,6655.63,,,
spend,2020,Inpatient Hospital,Acute care hospital,n/a,,Dual,85+,Male,128557.02,,,
spend,2020,Professional,Office (incl. telehealth),E&M,,Dual,65-74,Male,26456.55,,,
spend,2020,Retail Pharmacy,Prescription drugs (Part D),n/a,,Dual,<65,Male,521812.09,,,
spend,2020,Professional,Inpatient/outpatient hospital setting,Unclassified,,Non-dual,<65,Female,349540.63,,,
spend,2020,Professional,Office (incl. telehealth),E&M,,Dual,75-84,Male,14612.53,,,
spend,2020,Retail Pharmacy,Prescription drugs (Part D),n/a,,Non-dual,75-84,Female,794059.73,,,
spend,2020,Professional,Nursing facility / hospice setting,Unclassified,,Non-dual,75-84,Male,20144.83,,,
spend,2020,Long-Term Care,Hospice,n/a,,Non-dual,75-84,Male,293794.46,,,
spend,2020,Professional,Nursing facility / hospice setting,E&M,,Non-dual,65-74,Female,620.44,,,
spend,2020,Long-Term Care,Hospice,n/a,,Dual,65-74,Male,83604.65,,,
spend,2020,Professional,Urgent care,Unclassified,,Dual,65-74,Male,175706.76,,,
spend,2020,Professional,Urgent care,Unclassified,,Dual,75-84,Female,66903.09,,,
spend,2020,Retail Pharmacy,Prescription drugs (Part D),n/a,,Non-dual,75-84,Male,1013083.86,,,
spend,2020,Professional,Urgent care,Exceptions/unclassified,,Dual,75-84,Female,0.0,,,
spend,2020,Professional,Urgent care,Exceptions/unclassified,,Dual,65-74,Male,1402.21,,,
spend,2020,Professional,Nursing facility / hospice setting,Unclassified,,Non-dual,65-74,Female,22971.83,,,
spend,2020,Long-Term Care,Hospice,n/a,,Non-dual,85+,Female,10590.31,,,
spend,2020,Long-Term Care,Hospice,n/a,,Non-dual,85+,Male,2929.76,,,
spend,2020,Professional,Office (incl. telehealth),Unclassified,,Dual,<65,Female,825465.96,,,
spend,2020,Professional,Office (incl. telehealth),Exceptions/unclassified,,Non-dual,75-84,Female,13063.38,,,
spend,2020,Inpatient Hospital,Acute care hospital,n/a,,Non-dual,65-74,Male,3499629.53,,,
spend,2020,Inpatient Hospital,Acute care hospital,n/a,,Dual,75-84,Female,310913.2,,,
spend,2020,Professional,Office (incl. telehealth),Unclassified,,Non-dual,85+,Female,627744.32,,,
spend,2020,Professional,Urgent care,Unclassified,,Non-dual,<65,Male,315041.31,,,
spend,2020,Professional,Office (incl. telehealth),Exceptions/unclassified,,Dual,75-84,Female,3946.71,,,
spend,2020,Professional,Inpatient/outpatient hospital setting,Imaging,,Non-dual,75-84,Male,1750.39,,,
spend,2020,Professional,Office (incl. telehealth),Exceptions/unclassified,,Non-dual,75-84,Male,13848.79,,,
spend,2020,Professional,Inpatient/outpatient hospital setting,Imaging,,Non-dual,<65,Female,1519.39,,,
spend,2020,Professional,Urgent care,E&M,,Non-dual,65-74,Male,27431.38,,,
spend,2020,Professional,Urgent care,E&M,,Non-dual,75-84,Male,12129.35,,,
spend,2020,Professional,Inpatient/outpatient hospital setting,Exceptions/unclassified,,Non-dual,65-74,Male,836.65,,,
spend,2020,Professional,Urgent care,Exceptions/unclassified,,Non-dual,75-84,Male,0.0,,,
spend,2020,Inpatient Hospital,Acute care hospital,n/a,,Non-dual,85+,Male,780206.16,,,
spend,2020,Professional,Nursing facility / hospice setting,Unclassified,,Dual,85+,Female,1365.34,,,
spend,2020,Professional,Inpatient/outpatient hospital setting,Imaging,,Non-dual,65-74,Female,3033.64,,,
spend,2020,Professional,Inpatient/outpatient hospital setting,E&M,,Non-dual,65-74,Male,600.5,,,
spend,2020,Professional,Urgent care,E&M,,Non-dual,75-84,Female,16360.59,,,
spend,2020,Professional,Urgent care,Exceptions/unclassified,,Non-dual,65-74,Female,9889.31,,,
spend,2020,Professional,Inpatient/outpatient hospital setting,Unclassified,,Non-dual,75-84,Male,196582.1,,,
spend,2020,Professional,Inpatient/outpatient hospital setting,Imaging,,Dual,<65,Male,620.44,,,
spend,2020,Professional,Nursing facility / hospice setting,Exceptions/unclassified,,Non-dual,<65,Male,984.89,,,
spend,2020,Professional,Office (incl. telehealth),E&M,,Dual,85+,Female,4835.45,,,
spend,2020,Professional,Office (incl. telehealth),Exceptions/unclassified,,Dual,75-84,Male,1320.42,,,
spend,2020,Professional,Office (incl. telehealth),E&M,,Non-dual,75-84,Female,22574.82,,,
spend,2020,Professional,Office (incl. telehealth),E&M,,Non-dual,85+,Male,14331.32,,,
spend,2020,Professional,Inpatient/outpatient hospital setting,Unclassified,,Non-dual,75-84,Female,248646.79,,,
spend,2020,Professional,Office (incl. telehealth),Unclassified,,Non-dual,<65,Female,2704076.95,,,
spend,2020,Professional,Nursing facility / hospice setting,E&M,,Non-dual,<65,Female,3444.22,,,
spend,2020,Professional,Office (incl. telehealth),Unclassified,,Dual,<65,Male,976210.79,,,
spend,2020,Professional,Services at home,Unclassified,,Dual,65-74,Male,1603.35,,,
spend,2020,Professional,Office (incl. telehealth),Exceptions/unclassified,,Dual,<65,Male,44869.85,,,
spend,2020,Professional,Urgent care,Unclassified,,Dual,85+,Male,49580.85,,,
spend,2020,Professional,Urgent care,Unclassified,,Non-dual,75-84,Male,225771.03,,,
spend,2020,Professional,Nursing facility / hospice setting,Unclassified,,Non-dual,65-74,Male,15240.62,,,
spend,2020,Professional,Urgent care,Unclassified,,Dual,<65,Female,74174.13,,,
spend,2020,Professional,Office (incl. telehealth),E&M,,Non-dual,85+,Female,20220.34,,,
spend,2020,Professional,Office (incl. telehealth),Unclassified,,Dual,85+,Female,155505.57,,,
spend,2020,Outpatient Hospital,Hospital outpatient,n/a,,Non-dual,65-74,Female,7893913.85,,,
spend,2020,Professional,Services at home,Unclassified,,Dual,<65,Female,1208.2,,,
spend,2020,Professional,Office (incl. telehealth),Exceptions/unclassified,,Non-dual,<65,Female,71809.51,,,
spend,2020,Professional,Inpatient/outpatient hospital setting,Imaging,,Non-dual,65-74,Male,884.0,,,
spend,2020,Professional,Inpatient/outpatient hospital setting,Unclassified,,Dual,75-84,Male,158320.27,,,
spend,2020,Professional,Office (incl. telehealth),Exceptions/unclassified,,Dual,85+,Male,0.0,,,
spend,2020,Outpatient Hospital,Hospital outpatient,n/a,,Non-dual,65-74,Male,5873155.11,,,
spend,2020,Professional,Office (incl. telehealth),E&M,,Dual,<65,Female,35657.71,,,
spend,2020,Other,Durable medical equipment,n/a,,Non-dual,85+,Female,625.13,,,
spend,2020,Professional,Inpatient/outpatient hospital setting,Exceptions/unclassified,,Dual,65-74,Male,1017.84,,,
spend,2020,Retail Pharmacy,Prescription drugs (Part D),n/a,,Dual,65-74,Male,477016.6,,,
spend,2020,Professional,Services at home,Exceptions/unclassified,,Dual,<65,Male,0.0,,,
spend,2020,Professional,Urgent care,E&M,,Non-dual,85+,Male,4214.7,,,
spend,2020,Professional,Inpatient/outpatient hospital setting,Unclassified,,Dual,75-84,Female,106868.87,,,
spend,2020,Outpatient Hospital,Hospital outpatient,n/a,,Dual,65-74,Female,2286444.97,,,
spend,2020,Professional,Office (incl. telehealth),Exceptions/unclassified,,Non-dual,65-74,Female,16109.74,,,
spend,2020,Professional,Urgent care,Exceptions/unclassified,,Dual,75-84,Male,0.0,,,
spend,2020,Professional,Office (incl. telehealth),Unclassified,,Non-dual,65-74,Male,1748358.5,,,
spend,2020,Outpatient Hospital,Hospital outpatient,n/a,,Non-dual,85+,Male,1578876.22,,,
spend,2020,Other,Durable medical equipment,n/a,,Non-dual,85+,Male,601.29,,,
spend,2020,Professional,Inpatient/outpatient hospital setting,Exceptions/unclassified,,Non-dual,75-84,Male,485.85,,,
spend,2020,Professional,Services at home,Exceptions/unclassified,,Non-dual,<65,Female,472.9,,,
spend,2020,Inpatient Hospital,Acute care hospital,n/a,,Dual,65-74,Female,457983.31,,,
spend,2020,Inpatient Hospital,Acute care hospital,n/a,,Non-dual,75-84,Female,934337.21,,,
spend,2020,Professional,Office (incl. telehealth),Exceptions/unclassified,,Dual,<65,Female,10625.98,,,
spend,2020,Inpatient Hospital,Acute care hospital,n/a,,Dual,65-74,Male,1449550.14,,,
spend,2020,Inpatient Hospital,Acute care hospital,n/a,,Non-dual,75-84,Male,1191965.91,,,
spend,2020,Professional,Nursing facility / hospice setting,Unclassified,,Non-dual,75-84,Female,842.59,,,
spend,2020,Professional,Nursing facility / hospice setting,Exceptions/unclassified,,Non-dual,75-84,Male,0.0,,,
spend,2020,Professional,Urgent care,E&M,,Non-dual,<65,Male,31109.01,,,
spend,2020,Professional,Office (incl. telehealth),Exceptions/unclassified,,Non-dual,65-74,Male,32555.05,,,
spend,2020,Professional,Services at home,E&M,,Non-dual,85+,Female,431.4,,,
spend,2020,Other,Durable medical equipment,n/a,,Dual,75-84,Male,776.86,,,
spend,2020,Professional,Inpatient/outpatient hospital setting,Exceptions/unclassified,,Non-dual,<65,Female,1713.95,,,
spend,2020,Professional,Office (incl. telehealth),E&M,,Non-dual,65-74,Male,83223.03,,,
spend,2020,Professional,Inpatient/outpatient hospital setting,Imaging,,Dual,75-84,Male,485.85,,,
spend,2020,Professional,Inpatient/outpatient hospital setting,Unclassified,,Dual,<65,Female,116066.31,,,
spend,2020,Professional,Urgent care,E&M,,Dual,75-84,Male,615.85,,,
spend,2020,Professional,Inpatient/outpatient hospital setting,E&M,,Dual,75-84,Female,485.85,,,
spend,2020,Professional,Nursing facility / hospice setting,E&M,,Non-dual,<65,Male,2179.62,,,
spend,2020,Professional,Urgent care,E&M,,Dual,65-74,Male,3308.9,,,
spend,2020,Professional,Inpatient/outpatient hospital setting,Exceptions/unclassified,,Dual,65-74,Female,1240.88,,,
spend,2020,Professional,Urgent care,Exceptions/unclassified,,Dual,85+,Male,0.0,,,
spend,2020,Professional,Services at home,E&M,,Non-dual,65-74,Male,615.85,,,
spend,2020,Professional,Office (incl. telehealth),Unclassified,,Non-dual,65-74,Female,1456298.17,,,
spend,2020,Professional,Office (incl. telehealth),Unclassified,,Dual,65-74,Male,576969.53,,,
spend,2020,Other,Durable medical equipment,n/a,,Non-dual,65-74,Female,3180.58,,,
spend,2020,Professional,Office (incl. telehealth),Unclassified,,Dual,75-84,Female,319326.61,,,
spend,2020,Professional,Services at home,Unclassified,,Dual,<65,Male,962.47,,,
spend,2020,Professional,Office (incl. telehealth),E&M,,Non-dual,<65,Male,219192.06,,,
spend,2020,Professional,Inpatient/outpatient hospital setting,E&M,,Non-dual,75-84,Female,911.5,,,
spend,2020,Professional,Office (incl. telehealth),Exceptions/unclassified,,Non-dual,<65,Male,83426.87,,,
spend,2020,Professional,Nursing facility / hospice setting,Unclassified,,Non-dual,<65,Male,27436.76,,,
spend,2020,Professional,Inpatient/outpatient hospital setting,Exceptions/unclassified,,Dual,75-84,Male,600.5,,,
spend,2020,Other,Durable medical equipment,n/a,,Dual,85+,Male,217.44,,,
spend,2020,Professional,Nursing facility / hospice setting,E&M,,Non-dual,75-84,Male,4002.31,,,
spend,2020,Professional,Services at home,Exceptions/unclassified,,Non-dual,65-74,Male,0.0,,,
spend,2020,Professional,Services at home,E&M,,Non-dual,<65,Male,1881.9,,,
spend,2020,Professional,Services at home,Exceptions/unclassified,,Non-dual,<65,Male,0.0,,,
spend,2020,Professional,Inpatient/outpatient hospital setting,E&M,,Non-dual,65-74,Female,615.85,,,
spend,2020,Professional,Office (incl. telehealth),Unclassified,,Non-dual,75-84,Female,764482.29,,,
spend,2020,Professional,Inpatient/outpatient hospital setting,Unclassified,,Dual,<65,Male,163243.85,,,
spend,2020,Professional,Services at home,Unclassified,,Non-dual,65-74,Male,2717.96,,,
spend,2020,Other,Durable medical equipment,n/a,,Dual,85+,Female,168.0,,,
spend,2020,Professional,Office (incl. telehealth),Unclassified,,Non-dual,85+,Male,484114.96,,,
spend,2020,Professional,Office (incl. telehealth),E&M,,Non-dual,65-74,Female,30169.44,,,
spend,2020,Professional,Urgent care,Unclassified,,Dual,85+,Female,50039.44,,,
spend,2020,Professional,Services at home,Exceptions/unclassified,,Dual,65-74,Male,0.0,,,
spend,2020,Professional,Inpatient/outpatient hospital setting,Unclassified,,Non-dual,65-74,Female,400137.16,,,
spend,2020,Other,Durable medical equipment,n/a,,Dual,<65,Female,2179.33,,,
spend,2020,Professional,Services at home,Unclassified,,Non-dual,75-84,Male,1539.07,,,
spend,2020,Professional,Services at home,Exceptions/unclassified,,Non-dual,75-84,Male,0.0,,,
spend,2020,Other,Durable medical equipment,n/a,,Non-dual,65-74,Male,3372.42,,,
spend,2020,Professional,Office (incl. telehealth),Exceptions/unclassified,,Non-dual,85+,Female,2566.98,,,
spend,2020,Professional,Services at home,Unclassified,,Non-dual,<65,Female,11500.24,,,
spend,2020,Other,Durable medical equipment,n/a,,Non-dual,75-84,Female,1661.99,,,
spend,2020,Long-Term Care,Skilled nursing facility,n/a,,Non-dual,65-74,Female,554054.28,,,
spend,2020,Professional,Nursing facility / hospice setting,Exceptions/unclassified,,Dual,<65,Male,0.0,,,
spend,2020,Other,Durable medical equipment,n/a,,Dual,75-84,Female,617.26,,,
spend,2020,Other,Durable medical equipment,n/a,,Dual,65-74,Male,1561.62,,,
spend,2020,Professional,Office (incl. telehealth),Unclassified,,Dual,75-84,Male,264833.67,,,
spend,2020,Other,Durable medical equipment,n/a,,Non-dual,<65,Female,4933.5,,,
spend,2020,Professional,Services at home,Exceptions/unclassified,,Non-dual,85+,Male,0.0,,,
spend,2020,Professional,Office (incl. telehealth),E&M,,Dual,75-84,Female,7665.91,,,
spend,2020,Other,Durable medical equipment,n/a,,Dual,<65,Male,2436.14,,,
spend,2020,Professional,Services at home,Exceptions/unclassified,,Non-dual,85+,Female,0.0,,,
spend,2020,Professional,Inpatient/outpatient hospital setting,Imaging,,Non-dual,85+,Male,600.5,,,
spend,2020,Professional,Services at home,Unclassified,,Dual,75-84,Male,808.07,,,
spend,2020,Outpatient Hospital,Hospital outpatient,n/a,,Non-dual,85+,Female,1431340.81,,,
spend,2020,Long-Term Care,Hospice,n/a,,Dual,75-84,Female,256962.56,,,
spend,2020,Professional,Urgent care,Exceptions/unclassified,,Non-dual,85+,Male,0.0,,,
spend,2020,Professional,Nursing facility / hospice setting,Unclassified,,Non-dual,<65,Female,26568.22,,,
spend,2020,Professional,Urgent care,E&M,,Dual,85+,Female,3695.1,,,
spend,2020,Professional,Urgent care,Unclassified,,Non-dual,85+,Male,201168.19,,,
spend,2020,Other,Durable medical equipment,n/a,,Non-dual,75-84,Male,1525.64,,,
spend,2020,Professional,Inpatient/outpatient hospital setting,Exceptions/unclassified,,Dual,<65,Male,620.44,,,
spend,2020,Professional,Services at home,Unclassified,,Non-dual,75-84,Female,8913.79,,,
spend,2020,Professional,Office (incl. telehealth),Exceptions/unclassified,,Dual,65-74,Male,9337.83,,,
spend,2020,Professional,Inpatient/outpatient hospital setting,Unclassified,,Dual,85+,Female,28250.07,,,
spend,2020,Professional,Home health,n/a,,Non-dual,85+,Male,18328.72,,,
spend,2020,Long-Term Care,Skilled nursing facility,n/a,,Dual,<65,Male,194638.41,,,
spend,2020,Professional,Office (incl. telehealth),E&M,,Non-dual,<65,Female,121800.84,,,
spend,2020,Long-Term Care,Skilled nursing facility,n/a,,Dual,85+,Female,119335.7,,,
spend,2020,Other,Durable medical equipment,n/a,,Non-dual,<65,Male,7219.31,,,
spend,2020,Professional,Nursing facility / hospice setting,Exceptions/unclassified,,Dual,65-74,Female,0.0,,,
spend,2020,Other,Durable medical equipment,n/a,,Dual,65-74,Female,1196.14,,,
spend,2020,Professional,Nursing facility / hospice setting,Unclassified,,Non-dual,85+,Female,1563.94,,,
spend,2020,Professional,Office (incl. telehealth),E&M,,Non-dual,75-84,Male,58589.28,,,
spend,2020,Professional,Inpatient/outpatient hospital setting,Unclassified,,Non-dual,85+,Male,23507.37,,,
