yr,service_category,subcategory,type_of_service,dual,age_band,sex,allowed,paid,n_rows,n_benes
2020,Professional,Nursing facility / hospice setting,Unclassified,false,75-84,Female,842.59,489.12,17,1
2020,Professional,Nursing facility / hospice setting,Unclassified,false,75-84,Male,20144.830000000005,15929.370000000003,96,6
2020,Professional,Nursing facility / hospice setting,Unclassified,false,85+,Female,1563.94,1251.15,11,1
2020,Professional,Nursing facility / hospice setting,Unclassified,false,85+,Male,4258.4800000000005,3406.7700000000004,38,3
2020,Professional,Nursing facility / hospice setting,Unclassified,false,<65,Female,26568.220000000005,20948.09,114,11
2020,Professional,Nursing facility / hospice setting,Unclassified,false,<65,Male,27436.760000000002,21583.32,125,11
2020,Professional,Nursing facility / hospice setting,Unclassified,true,65-74,Female,1365.6399999999999,1365.6399999999999,15,1
2020,Professional,Nursing facility / hospice setting,Unclassified,true,85+,Female,1365.3400000000001,1365.3400000000001,15,1
2020,Professional,Nursing facility / hospice setting,Unclassified,true,<65,Male,837.97,483.98,16,1
2020,Professional,Office (incl. telehealth),E&M,false,65-74,Female,30169.44,24345.289999999997,41,39
2020,Professional,Office (incl. telehealth),E&M,false,65-74,Male,83223.03,66800.45999999999,136,102
2020,Professional,Office (incl. telehealth),E&M,false,75-84,Female,22574.82,17987.32,29,21
2020,Professional,Office (incl. telehealth),E&M,false,75-84,Male,58589.28,46972.80000000002,82,52
2020,Professional,Office (incl. telehealth),E&M,false,85+,Female,20220.340000000004,16176.27,29,20
2020,Professional,Office (incl. telehealth),E&M,false,85+,Male,14331.32,11360.070000000002,29,17
2020,Professional,Office (incl. telehealth),E&M,false,<65,Female,121800.83999999997,98312.81999999998,181,144
2020,Professional,Office (incl. telehealth),E&M,false,<65,Male,219192.05999999994,176048.80999999997,359,306
2020,Professional,Office (incl. telehealth),E&M,true,65-74,Female,16335.35,11911.949999999999,23,15
2020,Professional,Office (incl. telehealth),E&M,true,65-74,Male,26456.550000000003,23160.08,41,26
2020,Professional,Office (incl. telehealth),E&M,true,75-84,Female,7665.91,6457.14,12,7
2020,Professional,Office (incl. telehealth),E&M,true,75-84,Male,14612.530000000004,12970.850000000002,25,14
2020,Professional,Office (incl. telehealth),E&M,true,85+,Female,4835.45,3635.3999999999996,7,6
2020,Professional,Office (incl. telehealth),E&M,true,85+,Male,15004.52,13542.380000000001,14,8
2020,Professional,Office (incl. telehealth),E&M,true,<65,Female,35657.71000000001,27052.120000000003,50,48
2020,Professional,Office (incl. telehealth),E&M,true,<65,Male,57107.23999999999,44572.66,97,86
2020,Professional,Office (incl. telehealth),Exceptions/unclassified,false,65-74,Female,16109.74,12887.79,2540,795
2020,Professional,Office (incl. telehealth),Exceptions/unclassified,false,65-74,Male,32555.050000000003,26044.059999999998,2828,768
2020,Professional,Office (incl. telehealth),Exceptions/unclassified,false,75-84,Female,13063.38,10450.699999999999,1241,335
2020,Professional,Office (incl. telehealth),Exceptions/unclassified,false,75-84,Male,13848.79,11079.03,1680,344
2020,Professional,Office (incl. telehealth),Exceptions/unclassified,false,85+,Female,2566.98,0.0,866,197
2020,Professional,Office (incl. telehealth),Exceptions/unclassified,false,85+,Male,4908.38,3926.7,925,183
2020,Professional,Office (incl. telehealth),Exceptions/unclassified,false,<65,Female,71809.51,55906.07,2173,819
2020,Professional,Office (incl. telehealth),Exceptions/unclassified,false,<65,Male,83426.87,67565.47,2356,918
2020,Professional,Office (incl. telehealth),Exceptions/unclassified,true,65-74,Female,10328.24,8636.24,852,241
2020,Professional,Office (incl. telehealth),Exceptions/unclassified,true,65-74,Male,9337.83,8752.57,896,244
2020,Professional,Office (incl. telehealth),Exceptions/unclassified,true,75-84,Female,3946.71,3946.71,522,121
2020,Professional,Office (incl. telehealth),Exceptions/unclassified,true,75-84,Male,1320.42,1320.42,519,127
2020,Professional,Office (incl. telehealth),Exceptions/unclassified,true,85+,Female,2591.5,2073.2,285,67
2020,Professional,Office (incl. telehealth),Exceptions/unclassified,true,85+,Male,0.0,0.0,264,53
2020,Professional,Office (incl. telehealth),Exceptions/unclassified,true,<65,Female,10625.98,7633.73,708,278
2020,Professional,Office (incl. telehealth),Exceptions/unclassified,true,<65,Male,44869.850000000006,38307.130000000005,742,286
2020,Professional,Office (incl. telehealth),Unclassified,false,65-74,Female,1456298.170000001,1103752.3499999961,12006,849
2020,Professional,Office (incl. telehealth),Unclassified,false,65-74,Male,1748358.5000000065,1319372.410000002,14080,816
2020,Professional,Office (incl. telehealth),Unclassified,false,75-84,Female,764482.2900000014,587239.9199999985,5834,352
2020,Professional,Office (incl. telehealth),Unclassified,false,75-84,Male,1068315.4100000039,834248.0300000013,8322,365
2020,Professional,Office (incl. telehealth),Unclassified,false,85+,Female,627744.3199999996,481403.81999999954,4157,207
2020,Professional,Office (incl. telehealth),Unclassified,false,85+,Male,484114.95999999956,376620.7700000004,4525,197
2020,Professional,Office (incl. telehealth),Unclassified,false,<65,Female,2704076.9500000062,2123367.5100000044,14166,1110
2020,Professional,Office (incl. telehealth),Unclassified,false,<65,Male,2624419.660000007,2022672.340000006,15966,1196
2020,Professional,Office (incl. telehealth),Unclassified,true,65-74,Female,565180.2699999998,439131.6800000003,4047,252
2020,Professional,Office (incl. telehealth),Unclassified,true,65-74,Male,576969.5300000005,466500.7099999995,4389,266
2020,Professional,Office (incl. telehealth),Unclassified,true,75-84,Female,319326.6099999997,279825.19999999955,2358,129
2020,Professional,Office (incl. telehealth),Unclassified,true,75-84,Male,264833.6700000003,206495.35999999975,2391,136
2020,Professional,Office (incl. telehealth),Unclassified,true,85+,Female,155505.57,106678.1099999999,1326,70
2020,Professional,Office (incl. telehealth),Unclassified,true,85+,Male,158206.08999999997,112761.02000000008,1267,61
2020,Professional,Office (incl. telehealth),Unclassified,true,<65,Female,825465.9600000014,653969.569999999,4419,359
2020,Professional,Office (incl. telehealth),Unclassified,true,<65,Male,976210.7900000009,751976.7300000001,4922,366
2020,Professional,Services at home,E&M,false,65-74,Male,615.85,492.68,1,1
2020,Professional,Services at home,E&M,false,85+,Female,431.4,345.12,1,1
2020,Professional,Services at home,E&M,false,<65,Male,1881.9,1505.52,4,4
2020,Professional,Services at home,Exceptions/unclassified,false,65-74,Female,0.0,0.0,5,2
2020,Professional,Services at home,Exceptions/unclassified,false,65-74,Male,0.0,0.0,3,2
2020,Professional,Services at home,Exceptions/unclassified,false,75-84,Female,0.0,0.0,4,2
2020,Professional,Services at home,Exceptions/unclassified,false,75-84,Male,0.0,0.0,3,1
2020,Professional,Services at home,Exceptions/unclassified,false,85+,Female,0.0,0.0,8,3
2020,Professional,Services at home,Exceptions/unclassified,false,85+,Male,0.0,0.0,3,1
2020,Professional,Services at home,Exceptions/unclassified,false,<65,Female,472.9,378.32,23,9
2020,Professional,Services at home,Exceptions/unclassified,false,<65,Male,0.0,0.0,12,7
2020,Professional,Services at home,Exceptions/unclassified,true,65-74,Male,0.0,0.0,1,1
2020,Professional,Services at home,Exceptions/unclassified,true,75-84,Male,0.0,0.0,2,1
2020,Professional,Services at home,Exceptions/unclassified,true,<65,Male,0.0,0.0,2,1
2020,Professional,Services at home,Unclassified,false,65-74,Female,1912.36,1344.99,28,2
2020,Professional,Services at home,Unclassified,false,65-74,Male,2717.96,1940.98,31,2
2020,Professional,Services at home,Unclassified,false,75-84,Female,8913.79,7131.030000000001,23,2
2020,Professional,Services at home,Unclassified,false,75-84,Male,1539.07,1046.3400000000001,16,1
2020,Professional,Services at home,Unclassified,false,85+,Female,3230.3500000000004,2584.27,38,3
2020,Professional,Services at home,Unclassified,false,85+,Male,776.98,621.5799999999999,12,1
2020,Professional,Services at home,Unclassified,false,<65,Female,11500.239999999998,9326.59,115,10
2020,Professional,Services at home,Unclassified,false,<65,Male,8867.539999999999,6909.0,110,8
2020,Professional,Services at home,Unclassified,true,65-74,Male,1603.35,1603.35,17,1
2020,Professional,Services at home,Unclassified,true,75-84,Male,808.07,808.07,10,1
2020,Professional,Services at home,Unclassified,true,<65,Female,1208.1999999999998,966.56,9,1
2020,Professional,Services at home,Unclassified,true,<65,Male,962.47,962.47,8,1
2020,Professional,Urgent care,E&M,false,65-74,Female,14795.560000000001,11836.439999999999,8,4
2020,Professional,Urgent care,E&M,false,65-74,Male,27431.38000000001,20334.690000000002,44,11
2020,Professional,Urgent care,E&M,false,75-84,Female,16360.590000000004,13088.470000000005,15,4
2020,Professional,Urgent care,E&M,false,75-84,Male,12129.350000000004,9703.480000000001,20,4
2020,Professional,Urgent care,E&M,false,85+,Male,4214.7,3371.76,7,3
2020,Professional,Urgent care,E&M,false,<65,Female,17781.07,14224.849999999999,15,7
2020,Professional,Urgent care,E&M,false,<65,Male,31109.010000000002,25269.489999999998,51,16
2020,Professional,Urgent care,E&M,true,65-74,Male,3308.8999999999996,3308.8999999999996,7,1
2020,Professional,Urgent care,E&M,true,75-84,Male,615.85,492.68,1,1
2020,Professional,Urgent care,E&M,true,85+,Female,3695.1,2956.08,6,1
2020,Professional,Urgent care,E&M,true,<65,Female,8127.98,6786.0,12,4
2020,Professional,Urgent care,E&M,true,<65,Male,12439.61,9169.180000000002,19,9
2020,Professional,Urgent care,Exceptions/unclassified,false,65-74,Female,9889.31,7911.45,346,43
2020,Professional,Urgent care,Exceptions/unclassified,false,65-74,Male,6655.63,5324.5,498,49
2020,Professional,Urgent care,Exceptions/unclassified,false,75-84,Female,5041.61,4033.29,348,28
2020,Professional,Urgent care,Exceptions/unclassified,false,75-84,Male,0.0,0.0,390,31
2020,Professional,Urgent care,Exceptions/unclassified,false,85+,Female,0.0,0.0,246,21
2020,Professional,Urgent care,Exceptions/unclassified,false,85+,Male,0.0,0.0,296,24
2020,Professional,Urgent care,Exceptions/unclassified,false,<65,Female,2969.27,2375.42,230,36
2020,Professional,Urgent care,Exceptions/unclassified,false,<65,Male,768.31,768.31,271,46
2020,Professional,Urgent care,Exceptions/unclassified,true,65-74,Female,1915.0,1532.0,99,17
2020,Professional,Urgent care,Exceptions/unclassified,true,65-74,Male,1402.21,1121.77,246,23
2020,Professional,Urgent care,Exceptions/unclassified,true,75-84,Female,0.0,0.0,109,10
2020,Professional,Urgent care,Exceptions/unclassified,true,75-84,Male,0.0,0.0,272,19
2020,Professional,Urgent care,Exceptions/unclassified,true,85+,Female,0.0,0.0,92,5
2020,Professional,Urgent care,Exceptions/unclassified,true,85+,Male,0.0,0.0,73,10
2020,Professional,Urgent care,Exceptions/unclassified,true,<65,Female,0.0,0.0,60,17
2020,Professional,Urgent care,Exceptions/unclassified,true,<65,Male,0.0,0.0,116,23
2020,Professional,Urgent care,Unclassified,false,65-74,Female,335033.17999999865,267283.0699999998,1819,54
2020,Professional,Urgent care,Unclassified,false,65-74,Male,358285.52000000014,280034.6199999991,2683,62
2020,Professional,Urgent care,Unclassified,false,75-84,Female,304882.30000000016,235358.16999999984,1892,32
2020,Professional,Urgent care,Unclassified,false,75-84,Male,225771.0299999994,180275.0899999998,1966,34
2020,Professional,Urgent care,Unclassified,false,85+,Female,145242.2000000006,116008.0,1232,22
2020,Professional,Urgent care,Unclassified,false,85+,Male,201168.19000000018,155678.95000000016,1550,24
2020,Professional,Urgent care,Unclassified,false,<65,Female,249168.8200000001,202685.63000000018,1425,43
2020,Professional,Urgent care,Unclassified,false,<65,Male,315041.3100000001,245977.60999999964,2062,60
2020,Professional,Urgent care,Unclassified,true,65-74,Female,83471.00999999995,64929.11000000003,472,18
2020,Professional,Urgent care,Unclassified,true,65-74,Male,175706.76,147318.70999999964,1258,24
2020,Professional,Urgent care,Unclassified,true,75-84,Female,66903.08999999998,47290.10000000001,536,13
2020,Professional,Urgent care,Unclassified,true,75-84,Male,182548.25999999983,86052.36999999978,1324,23
2020,Professional,Urgent care,Unclassified,true,85+,Female,50039.43999999999,21430.96000000003,441,6
2020,Professional,Urgent care,Unclassified,true,85+,Male,49580.85000000005,39691.34000000004,378,11
2020,Professional,Urgent care,Unclassified,true,<65,Female,74174.12999999998,44715.77999999999,417,18
2020,Professional,Urgent care,Unclassified,true,<65,Male,113225.19999999994,81560.57999999997,773,28
2020,Retail Pharmacy,Prescription drugs (Part D),n/a,false,65-74,Female,925917.3800000015,663586.8800000015,6900,530
2020,Retail Pharmacy,Prescription drugs (Part D),n/a,false,65-74,Male,1168022.620000006,866235.0399999978,7758,499
2020,Retail Pharmacy,Prescription drugs (Part D),n/a,false,75-84,Female,794059.730000008,555076.0099999974,4480,223
2020,Retail Pharmacy,Prescription drugs (Part D),n/a,false,75-84,Male,1013083.8600000045,773970.5999999973,5831,247
2020,Retail Pharmacy,Prescription drugs (Part D),n/a,false,85+,Female,618308.9600000037,469157.0099999998,3422,149
2020,Retail Pharmacy,Prescription drugs (Part D),n/a,false,85+,Male,1048509.9900000078,674746.309999997,4378,148
2020,Retail Pharmacy,Prescription drugs (Part D),n/a,false,<65,Female,1331354.760000008,948463.239999999,6423,723
2020,Retail Pharmacy,Prescription drugs (Part D),n/a,false,<65,Male,1686374.9500000137,1132737.749999997,8448,751
2020,Retail Pharmacy,Prescription drugs (Part D),n/a,true,65-74,Female,369903.19999999966,268418.4000000005,2525,159
2020,Retail Pharmacy,Prescription drugs (Part D),n/a,true,65-74,Male,477016.59999999934,348863.70999999996,3264,190
2020,Retail Pharmacy,Prescription drugs (Part D),n/a,true,75-84,Female,334871.6099999995,260525.90000000008,2227,95
2020,Retail Pharmacy,Prescription drugs (Part D),n/a,true,75-84,Male,405930.6400000007,232818.72000000038,2470,103
2020,Retail Pharmacy,Prescription drugs (Part D),n/a,true,85+,Female,251741.0400000002,126851.40999999997,1249,60
2020,Retail Pharmacy,Prescription drugs (Part D),n/a,true,85+,Male,373786.45999999985,191566.96000000005,1279,39
2020,Retail Pharmacy,Prescription drugs (Part D),n/a,true,<65,Female,580551.960000002,403312.35000000056,2622,247
2020,Retail Pharmacy,Prescription drugs (Part D),n/a,true,<65,Male,521812.08999999997,363446.9699999999,2842,246
2021,Inpatient Hospital,Acute care hospital,n/a,false,65-74,Female,2947955.6799999974,2501265.210000001,279,161
2021,Inpatient Hospital,Acute care hospital,n/a,false,65-74,Male,5713933.889999998,4763169.169999998,288,146
2021,Inpatient Hospital,Acute care hospital,n/a,false,75-84,Female,1140528.5999999999,949958.6799999997,155,85
2021,Inpatient Hospital,Acute care hospital,n/a,false,75-84,Male,2043299.4600000016,1703235.1100000022,259,95
2021,Inpatient Hospital,Acute care hospital,n/a,false,85+,Female,350520.48,291781.4499999999,159,47
2021,Inpatient Hospital,Acute care hospital,n/a,false,85+,Male,575147.5600000002,486461.08000000013,252,57
2021,Inpatient Hospital,Acute care hospital,n/a,false,<65,Female,3664980.53,3242678.6599999988,343,254
2021,Inpatient Hospital,Acute care hospital,n/a,false,<65,Male,3676929.0500000017,3233387.970000002,326,209
2021,Inpatient Hospital,Acute care hospital,n/a,true,65-74,Female,939731.7700000004,856199.3799999999,132,81
2021,Inpatient Hospital,Acute care hospital,n/a,true,65-74,Male,788369.5799999998,709659.7,129,80
2021,Inpatient Hospital,Acute care hospital,n/a,true,75-84,Female,403716.12999999983,366147.06,58,38
2021,Inpatient Hospital,Acute care hospital,n/a,true,75-84,Male,1775398.6099999996,1551475.8499999994,127,50
2021,Inpatient Hospital,Acute care hospital,n/a,true,85+,Female,115846.7,108248.53,22,16
2021,Inpatient Hospital,Acute care hospital,n/a,true,85+,Male,65238.31000000001,56165.770000000026,50,14
2021,Inpatient Hospital,Acute care hospital,n/a,true,<65,Female,819579.6899999998,780105.4499999996,157,110
2021,Inpatient Hospital,Acute care hospital,n/a,true,<65,Male,885549.7799999999,770121.1800000002,131,91
2021,Long-Term Care,Hospice,n/a,false,65-74,Female,435312.87000000005,435312.87000000005,25,25
2021,Long-Term Care,Hospice,n/a,false,65-74,Male,308996.30000000005,308996.30000000005,20,20
2021,Long-Term Care,Hospice,n/a,false,75-84,Female,440435.86,440435.86,25,25
2021,Long-Term Care,Hospice,n/a,false,75-84,Male,482887.81999999995,482887.81999999995,31,31
2021,Long-Term Care,Hospice,n/a,false,85+,Female,60024.92,60024.92,6,6
